paidwork,lwage,men,malay,chinese,indian,age,agesq,gexpr,gexprsq,yprim,ysec,fail,urban,unearn,househ,amtland,unearnx
0,0,1,1,0,0,22,4.8400002,12,1.4400001,4,0,0,0,.0099999998,.25,0,0
0,0,1,1,0,0,38,14.44,29,8.4099998,3,0,0,0,0,.25,0,0
0,0,1,1,0,0,38,14.44,26,6.7600002,6,0,0,0,.079999998,.25,.40000001,0
1,.75828648,1,1,0,0,52,27.040001,41,16.809999,5,0,0,0,0,.25,0,0
0,0,1,1,0,0,17,2.8900001,2,.039999999,6,3,1,0,0,.25,0,0
0,0,1,1,0,0,38,14.44,26,6.7600002,6,0,0,0,0,.25,0,1
1,.74486345,1,1,0,0,46,21.16,37,13.69,3,0,0,0,0,.25,0,0
0,0,1,1,0,0,22,4.8400002,5,.25,6,5,0,0,0,0,0,1
0,0,1,1,0,0,38,14.44,29,8.4099998,3,0,0,0,0,.25,.1,0
1,1.6337552,1,1,0,0,37,13.69,26,6.7600002,5,0,0,0,0,.25,1,0
0,0,1,1,0,0,49,24.01,37,13.69,6,0,0,0,.0033,.25,.029999999,0
0,0,1,1,0,0,15,2.25,1,.0099999998,6,2,0,0,.0033,.25,.029999999,0
0,0,1,1,0,0,17,2.8900001,2,.039999999,6,3,0,0,.0033,.25,.029999999,0
0,0,1,1,0,0,37,13.69,25,6.25,6,0,0,0,0,.25,1,0
0,0,1,1,0,0,39,15.21,27,7.29,6,0,0,0,0,.25,.029999999,0
1,1.1112881,1,1,0,0,29,8.4099998,12,1.4400001,6,5,0,0,0,0,0,1
0,0,1,1,0,0,28,7.8400002,13,1.6900001,6,3,0,0,0,.25,.029999999,0
0,0,1,1,0,0,40,16,28,7.8400002,6,0,0,0,0,.25,0,1
0,0,1,1,0,0,40,16,34,11.56,0,0,0,0,0,.25,.029999999,0
0,0,1,1,0,0,38,14.44,28,7.8400002,4,0,0,0,0,.25,0,1
0,0,1,1,0,0,33,10.89,21,4.4099998,6,0,0,0,0,.25,0,1
1,1.6370831,1,1,0,0,34,11.56,17,2.8900001,6,5,0,0,0,0,0,1
0,0,1,1,0,0,15,2.25,1,.0099999998,6,2,0,0,0,.2,1.1,0
0,0,1,1,0,0,17,2.8900001,2,.039999999,6,3,0,0,0,.2,1.1,0
1,2.075588,1,1,0,0,45,20.25,33,10.89,6,0,0,0,0,.2,.30000001,0
1,-.85115141,1,1,0,0,19,3.6099999,4,.16,6,3,0,0,0,.2,.30000001,0
0,0,1,1,0,0,16,2.5599999,0,0,6,4,0,0,0,.2,.30000001,0
0,0,1,1,0,0,43,18.49,31,9.6099997,6,0,0,0,0,.2,.050000001,0
0,0,1,1,0,0,17,2.8900001,1,.0099999998,6,4,0,0,0,.2,.050000001,0
0,0,1,1,0,0,51,26.01,43,18.49,2,0,0,0,0,0,0,0
0,0,1,1,0,0,23,5.29,14,1.96,3,0,0,0,0,0,0,0
0,0,1,1,0,0,23,5.29,15,2.25,2,0,0,0,0,0,0,0
0,0,1,1,0,0,16,2.5599999,2,.039999999,6,2,0,0,0,0,0,0
1,-3.3768802,1,1,0,0,54,29.16,48,23.040001,0,0,0,0,0,.2,0,0
1,.70699316,1,1,0,0,60,36,53,28.09,1,0,0,0,0,.2,.5,0
0,0,1,1,0,0,21,4.4099998,4,.16,6,5,1,0,0,.2,.5,0
0,0,1,1,0,0,18,3.24,3,.090000004,6,3,1,0,0,.2,.5,0
0,0,1,1,0,0,16,2.5599999,1,.0099999998,6,3,1,0,0,.2,.5,0
0,0,1,1,0,0,24,5.7600002,5,.25,6,7,0,0,0,.2,.5,0
0,0,1,1,0,0,42,17.639999,27,7.29,6,3,0,0,0,.2,0,1
1,.31199938,1,1,0,0,19,3.6099999,4,.16,6,3,1,0,0,.2,0,1
0,0,1,1,0,0,16,2.5599999,1,.0099999998,6,3,0,0,0,.2,0,1
0,0,1,1,0,0,41,16.809999,29,8.4099998,6,0,0,0,0,.2,0,1
0,0,1,1,0,0,17,2.8900001,1,.0099999998,6,4,0,0,0,.2,0,1
0,0,1,1,0,0,16,2.5599999,1,.0099999998,6,3,0,0,0,.2,0,1
1,1.2770803,1,1,0,0,41,16.809999,32,10.24,3,0,0,0,0,0,0,1
0,0,1,1,0,0,17,2.8900001,1,.0099999998,6,4,0,0,0,0,0,1
1,1.362238,1,1,0,0,39,15.21,27,7.29,6,0,0,0,0,.2,0,1
0,0,1,1,0,0,16,2.5599999,4,.16,6,0,0,0,0,.2,0,1
0,0,1,1,0,0,21,4.4099998,6,.36000001,6,3,0,0,0,.2,0,1
0,0,1,1,0,0,44,19.360001,32,10.24,6,0,0,0,0,.2,0,0
1,1.0947587,1,1,0,0,44,19.360001,33,10.89,5,0,0,0,0,.2,0,1
1,.44083226,1,1,0,0,19,3.6099999,2,.039999999,6,5,0,0,0,.2,0,1
0,0,1,1,0,0,45,20.25,33,10.89,6,0,0,0,0,.2,0,0
0,0,1,1,0,0,15,2.25,1,.0099999998,6,2,0,0,0,.2,0,0
0,0,1,0,1,0,35,12.25,23,5.29,6,0,0,0,0,.1,0,1
0,0,1,1,0,0,47,22.09,38,14.44,3,0,0,0,0,.1,0,1
0,0,1,1,0,0,22,4.8400002,13,1.6900001,3,0,0,0,0,.1,0,1
0,0,1,1,0,0,18,3.24,10,1,2,0,0,0,0,.1,0,1
0,0,1,1,0,0,31,9.6099997,25,6.25,0,0,0,0,0,.1,0,1
0,0,1,1,0,0,52,27.040001,44,19.360001,2,0,0,0,0,.1,0,0
0,0,1,1,0,0,37,13.69,25,6.25,6,0,0,0,.00060000003,.1,.050000001,0
0,0,1,1,0,0,45,20.25,33,10.89,6,0,0,0,0,.1,1,0
1,1.1563166,1,1,0,0,38,14.44,26,6.7600002,6,0,0,0,0,.1,1.3,0
0,0,1,1,0,0,16,2.5599999,2,.039999999,6,2,0,0,0,.1,1.3,0
0,0,1,1,0,0,34,11.56,19,3.6099999,6,3,1,0,.014,.1,1,0
1,1.1229296,1,1,0,0,48,23.040001,40,16,2,0,0,0,0,.1,0,0
0,0,1,1,0,0,17,2.8900001,9,.81,2,0,0,0,0,.1,0,0
1,1.2489094,1,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,0,0,1
1,2.1985428,1,1,0,0,34,11.56,15,2.25,6,7,1,0,.001,0,0,0
0,0,1,1,0,0,22,4.8400002,5,.25,6,5,0,0,0,.1,.30000001,0
0,0,1,1,0,0,49,24.01,34,11.56,6,3,0,0,0,.1,.89999998,0
1,.60591203,1,1,0,0,40,16,23,5.29,6,5,0,0,0,.1,.029999999,0
1,.5130251,1,1,0,0,22,4.8400002,10,1,6,0,0,0,0,0,0,0
0,0,1,1,0,0,48,23.040001,36,12.96,6,0,0,0,0,0,0,1
1,1.3824408,1,1,0,0,51,26.01,32,10.24,6,7,1,0,0,0,.60000002,0
0,0,1,1,0,0,52,27.040001,41,16.809999,5,0,0,0,0,.1,.050000001,0
0,0,1,1,0,0,18,3.24,8,.63999999,4,0,0,0,0,.1,.30000001,0
1,.64847159,1,1,0,0,27,7.29,10,1,6,5,0,0,0,0,0,0
1,1.5437089,1,0,0,1,40,16,23,5.29,6,5,0,0,0,0,0,0
1,1.4527917,1,1,0,0,37,13.69,20,4,6,5,0,0,0,0,0,1
1,1.0947587,1,0,1,0,39,15.21,28,7.8400002,5,0,0,0,0,0,0,1
1,1.6932899,1,0,1,0,31,9.6099997,14,1.96,6,5,0,0,0,0,0,1
1,.92073596,1,0,1,0,22,4.8400002,7,.49000001,6,3,1,0,0,0,0,1
1,1.0077473,1,0,1,0,22,4.8400002,3,.090000004,6,7,0,0,0,0,0,1
1,.77630496,1,0,0,1,32,10.24,15,2.25,6,5,0,0,0,0,0,0
1,.40161154,1,0,0,1,30,9,15,2.25,6,3,1,0,0,.80000001,0,0
0,0,1,0,0,1,22,4.8400002,14,1.96,2,0,0,0,0,.80000001,0,0
0,0,1,0,0,1,33,10.89,18,3.24,6,3,1,0,0,.80000001,0,0
1,2.31675,1,0,1,0,42,17.639999,25,6.25,6,5,0,0,.050000001,.80000001,0,0
0,0,1,0,1,0,53,28.09,41,16.809999,6,0,0,0,0,.80000001,0,1
0,0,1,0,1,0,16,2.5599999,1,.0099999998,6,3,0,0,0,.80000001,0,1
1,1.7189131,1,0,1,0,43,18.49,26,6.7600002,6,5,0,0,0,0,0,0
0,0,1,0,1,0,41,16.809999,26,6.7600002,6,3,0,0,0,.80000001,0,1
1,1.4182502,1,0,0,1,37,13.69,22,4.8400002,6,3,0,0,0,.80000001,0,1
0,0,1,0,0,1,24,5.7600002,12,1.4400001,6,0,0,0,0,0,0,0
1,.41814083,1,0,0,1,30,9,15,2.25,6,3,1,0,0,0,0,1
1,-.14695442,1,0,0,1,50,25,34,11.56,6,4,0,0,0,0,0,0
1,.21928999,1,0,0,1,21,4.4099998,4,.16,6,5,0,0,0,0,0,0
1,1.8103788,1,0,0,1,51,26.01,34,11.56,6,5,0,0,.264,.80000001,0,0
1,.024895843,1,0,0,1,25,6.25,10,1,6,3,1,0,.264,.80000001,0,0
1,.91243714,1,0,0,1,22,4.8400002,3,.090000004,6,7,0,0,.264,.80000001,0,0
1,1.2770803,1,0,0,1,53,28.09,41,16.809999,6,0,0,0,.23999999,.80000001,.1,0
0,0,1,0,1,0,41,16.809999,24,5.7600002,6,5,1,0,0,1.2,0,1
0,0,1,0,1,0,18,3.24,1,.0099999998,6,5,1,0,0,1.2,0,1
1,.4591814,1,1,0,0,36,12.96,24,5.7600002,6,0,0,0,.001,0,0,0
1,1.9420565,1,1,0,0,50,25,39,15.21,5,0,0,0,0,.40000001,0,1
1,1.8327199,1,0,1,0,39,15.21,22,4.8400002,6,5,0,0,0,.40000001,0,1
1,1.2489094,1,0,1,0,47,22.09,41,16.809999,0,0,0,0,0,.40000001,0,1
1,-.0038535693,1,0,1,0,18,3.24,4,.16,6,2,0,0,0,.40000001,0,1
0,0,1,0,1,0,45,20.25,34,11.56,5,0,0,0,0,.40000001,0,0
0,0,1,0,1,0,37,13.69,25,6.25,6,0,0,0,0,.44999999,0,0
0,0,1,0,1,0,50,25,38,14.44,6,0,0,0,0,.44999999,0,0
1,.68929362,1,0,1,0,26,6.7600002,11,1.21,6,3,1,0,0,.44999999,0,0
0,0,1,0,1,0,25,6.25,10,1,6,3,1,0,0,.44999999,0,0
0,0,1,1,0,0,50,25,41,16.809999,3,0,0,0,0,.44999999,0,0
1,-.0038535693,1,1,0,0,18,3.24,3,.090000004,6,3,1,0,0,.44999999,0,0
0,0,1,1,0,0,16,2.5599999,0,0,6,4,0,0,0,.44999999,0,0
0,0,1,1,0,0,15,2.25,1,.0099999998,6,2,0,0,0,.44999999,0,0
1,.46615005,1,1,0,0,21,4.4099998,6,.36000001,6,3,0,0,0,.44999999,0,0
0,0,1,1,0,0,18,3.24,1,.0099999998,6,5,0,0,0,.44999999,0,0
1,.21928999,1,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,.44999999,0,1
0,0,1,1,0,0,52,27.040001,41,16.809999,5,0,0,0,0,.44999999,.039999999,0
1,-.15800425,1,1,0,0,21,4.4099998,4,.16,6,5,0,0,0,.44999999,.039999999,0
1,.99861485,1,1,0,0,41,16.809999,29,8.4099998,6,0,0,0,0,0,0,1
1,1.1206121,1,0,0,1,35,12.25,18,3.24,6,5,0,0,.156,0,0,0
0,0,1,1,0,0,58,33.639999,52,27.040001,0,0,0,1,0,.89999998,0,0
0,0,1,1,0,0,17,2.8900001,2,.039999999,6,3,1,1,0,.89999998,0,0
0,0,1,0,0,1,54,29.16,37,13.69,6,5,0,1,0,.89999998,0,0
0,0,1,0,1,0,39,15.21,27,7.29,6,0,0,1,0,.89999998,0,1
0,0,1,1,0,0,17,2.8900001,1,.0099999998,6,4,0,1,0,.89999998,0,0
0,0,1,1,0,0,16,2.5599999,0,0,6,4,0,1,0,.89999998,0,0
1,1.2282901,1,0,1,0,40,16,28,7.8400002,6,0,0,1,0,1.5,0,0
1,1.2282901,1,0,1,0,34,11.56,20,4,6,2,0,1,0,1.5,0,0
0,0,1,0,1,0,34,11.56,23,5.29,5,0,0,1,0,0,0,1
1,-.3605285,1,0,1,0,17,2.8900001,5,.25,6,0,0,1,0,0,0,1
1,1.9240381,1,0,1,0,41,16.809999,24,5.7600002,6,5,1,1,0,0,0,1
0,0,1,0,1,0,39,15.21,24,5.7600002,6,3,0,1,0,1,0,1
0,0,1,0,1,0,15,2.25,2,.039999999,6,1,0,1,0,1,0,1
1,1.554291,1,0,0,1,35,12.25,20,4,6,3,1,1,0,0,0,1
1,.11392947,1,0,0,1,23,5.29,8,.63999999,6,3,1,1,0,1,0,1
1,.37972882,1,0,0,1,29,8.4099998,14,1.96,6,3,0,1,0,1,0,1
1,1.5185729,1,0,1,0,39,15.21,25,6.25,6,2,0,1,0,0,0,0
0,0,1,0,1,0,45,20.25,28,7.8400002,6,5,1,1,0,0,0,1
0,0,1,0,1,0,21,4.4099998,15,2.25,0,0,0,1,0,0,0,1
0,0,1,0,1,0,16,2.5599999,2,.039999999,6,2,0,1,0,0,0,1
0,0,1,0,1,0,30,9,17,2.8900001,6,1,0,1,.161,.64999998,0,0
0,0,1,0,1,0,37,13.69,25,6.25,6,0,0,1,0,0,0,0
0,0,1,0,1,0,54,29.16,47,22.09,1,0,0,1,0,0,0,1
1,.97697568,1,0,1,0,36,12.96,24,5.7600002,6,0,0,0,0,0,0,0
1,.10436001,1,0,1,0,32,10.24,26,6.7600002,0,0,0,0,0,.30000001,0,1
1,.2838285,1,0,1,0,49,24.01,40,16,3,0,0,0,0,.30000001,0,1
1,1.3112133,1,1,0,0,37,13.69,23,5.29,6,2,0,0,.0089999996,0,0,0
1,1.2393399,1,1,0,0,30,9,13,1.6900001,6,5,0,0,.012,0,.14,0
1,1.2560269,1,1,0,0,34,11.56,19,3.6099999,6,3,0,0,0,0,.07,0
1,1.6925957,1,0,1,0,32,10.24,15,2.25,6,5,0,1,0,0,0,1
0,0,1,0,1,0,56,31.360001,39,15.21,6,5,0,1,0,0,0,1
0,0,1,0,1,0,48,23.040001,31,9.6099997,6,5,0,1,0,2,0,1
0,0,1,0,1,0,19,3.6099999,1,.0099999998,6,6,0,1,0,2,0,1
1,.54619277,1,0,1,0,51,26.01,36,12.96,6,3,1,1,0,2,0,1
1,.36194628,1,0,1,0,40,16,25,6.25,6,3,1,1,0,2,0,1
0,0,1,0,1,0,49,24.01,33,10.89,6,4,0,1,0,2,0,1
0,0,1,0,1,0,54,29.16,39,15.21,6,3,1,1,0,0,0,1
0,0,1,1,0,0,61,37.209999,52,27.040001,3,0,0,1,0,0,0,1
1,-.14695442,1,1,0,0,29,8.4099998,14,1.96,6,3,1,1,0,0,0,1
1,-.14695442,1,1,0,0,27,7.29,12,1.4400001,6,3,0,1,0,0,0,1
1,-.041593898,1,1,0,0,24,5.7600002,15,2.25,3,0,0,1,0,0,0,1
1,.65292597,1,0,1,0,39,15.21,30,9,3,0,0,1,0,2,0,1
0,0,1,0,1,0,17,2.8900001,2,.039999999,6,3,0,1,0,2,0,1
0,0,1,0,1,0,41,16.809999,26,6.7600002,6,3,0,1,0,1.5,0,1
1,1.3979449,1,0,1,0,48,23.040001,36,12.96,6,0,0,1,0,1.5,0,0
1,.80522311,1,0,1,0,22,4.8400002,5,.25,6,5,0,1,0,1.5,0,0
1,1.0947587,1,0,1,0,34,11.56,15,2.25,6,7,0,1,0,1.5,0,1
0,0,1,0,1,0,59,34.810001,47,22.09,6,0,0,1,0,1.5,0,1
1,1.0838296,1,0,0,1,53,28.09,43,18.49,4,0,0,1,0,1.5,0,0
1,.81189591,1,0,0,1,22,4.8400002,5,.25,6,5,0,1,0,1.5,0,0
1,.85367745,1,0,1,0,34,11.56,28,7.8400002,0,0,0,1,0,1.5,0,0
1,1.1355807,1,0,0,1,46,21.16,29,8.4099998,6,5,0,1,0,0,0,1
1,1.2770803,1,0,1,0,50,25,30,9,6,8,0,1,0,0,0,0
1,3.1824052,1,0,1,0,45,20.25,28,7.8400002,6,5,0,1,.88,1.5,0,0
1,1.9479914,1,0,1,0,37,13.69,14,1.96,6,11,0,1,.88,1.5,0,0
1,.40161154,1,0,0,1,28,7.8400002,13,1.6900001,6,3,1,1,0,2.5,0,0
0,0,1,1,0,0,41,16.809999,29,8.4099998,6,0,0,1,.043499999,2.5,.1,0
0,0,1,1,0,0,19,3.6099999,4,.16,6,3,0,1,.043499999,2.5,.1,0
1,-.22699712,1,1,0,0,36,12.96,21,4.4099998,6,3,1,1,0,2.5,0,1
1,.73808378,1,1,0,0,28,7.8400002,13,1.6900001,6,3,0,1,0,2.5,0,1
0,0,1,1,0,0,22,4.8400002,7,.49000001,6,3,1,1,0,2.5,0,1
0,0,1,0,0,1,44,19.360001,33,10.89,5,0,0,1,0,2.5,0,1
0,0,1,0,1,0,16,2.5599999,1,.0099999998,6,3,0,1,0,0,0,0
0,0,1,0,1,0,48,23.040001,33,10.89,6,3,1,1,0,0,0,0
1,1.0206507,1,0,1,0,27,7.29,15,2.25,6,0,0,1,0,0,0,1
1,1.4878013,1,0,1,0,33,10.89,23,5.29,4,0,0,1,0,0,0,1
0,0,1,0,1,0,61,37.209999,51,26.01,4,0,0,1,.252,0,0,0
1,.85734719,1,0,1,0,27,7.29,14,1.96,6,1,0,1,.252,0,0,0
1,.95165789,1,0,1,0,28,7.8400002,11,1.21,6,5,1,1,0,2.5,0,1
1,1.2489094,1,0,1,0,27,7.29,12,1.4400001,6,3,1,1,0,2.5,0,1
1,1.0425879,1,0,1,0,25,6.25,8,.63999999,6,5,1,1,0,2.5,0,1
0,0,1,0,1,0,31,9.6099997,19,3.6099999,6,0,0,1,0,2.5,0,0
1,.97697568,1,0,1,0,44,19.360001,32,10.24,6,0,0,1,0,0,0,1
1,.46615005,1,0,1,0,20,4,5,.25,6,3,1,1,0,0,0,1
0,0,1,0,1,0,31,9.6099997,19,3.6099999,6,0,0,1,0,0,0,1
0,0,1,0,1,0,19,3.6099999,4,.16,6,3,1,1,0,0,0,1
0,0,1,0,1,0,20,4,6,.36000001,6,2,0,1,0,2.7,0,1
0,0,1,0,1,0,18,3.24,3,.090000004,6,3,0,1,0,2.7,0,1
1,.73808378,1,0,1,0,30,9,14,1.96,6,4,0,1,0,2.7,0,1
1,1.0807725,1,0,1,0,32,10.24,20,4,6,0,0,1,0,2.7,0,1
0,0,1,0,1,0,42,17.639999,30,9,6,0,0,1,0,2.7,0,1
0,0,1,0,1,0,30,9,14,1.96,6,4,0,1,0,2.7,0,1
0,0,1,0,1,0,26,6.7600002,14,1.96,6,0,0,1,0,2.7,0,1
1,.2838285,1,0,1,0,22,4.8400002,5,.25,6,5,1,1,0,2.7,0,1
0,0,1,0,1,0,28,7.8400002,16,2.5599999,6,0,0,1,0,2.7,0,1
1,.91243714,1,0,1,0,45,20.25,37,13.69,2,0,0,1,0,0,0,0
1,.31199938,1,0,1,0,46,21.16,35,12.25,5,0,0,1,0,0,0,0
1,-.28048581,1,0,1,0,17,2.8900001,2,.039999999,6,3,1,1,0,0,0,0
1,.35282138,1,0,1,0,53,28.09,41,16.809999,6,0,0,1,0,0,0,0
1,.40161154,1,0,1,0,21,4.4099998,9,.81,6,0,0,1,0,0,0,0
1,1.1748015,1,0,1,0,36,12.96,24,5.7600002,6,0,0,1,0,0,0,0
1,-.0038535693,1,0,1,0,44,19.360001,35,12.25,3,0,0,1,0,0,0,0
1,1.1311264,1,0,1,0,27,7.29,13,1.6900001,6,2,0,1,0,2.7,0,1
0,0,1,0,1,0,54,29.16,45,20.25,3,0,0,1,0,2.7,0,1
0,0,1,0,1,0,26,6.7600002,14,1.96,6,0,0,1,0,2.7,0,1
0,0,1,0,1,0,25,6.25,8,.63999999,6,5,1,1,0,2.7,0,1
0,0,1,0,1,0,15,2.25,1,.0099999998,6,2,0,1,0,2.7,0,1
1,2.075588,1,0,1,0,41,16.809999,26,6.7600002,6,3,1,1,0,2.5,0,0
1,1.0947587,1,1,0,0,52,27.040001,40,16,6,0,0,0,.015799999,0,0,0
0,0,1,1,0,0,20,4,3,.090000004,6,5,0,0,.015799999,0,0,0
0,0,1,1,0,0,19,3.6099999,0,0,6,7,1,0,.015799999,0,0,0
0,0,1,0,1,0,45,20.25,39,15.21,0,0,0,0,0,1,0,1
0,0,1,0,1,0,40,16,34,11.56,0,0,0,0,0,1,0,1
1,.78460377,1,1,0,0,34,11.56,22,4.8400002,6,0,0,0,0,2.5,0,1
0,0,1,1,0,0,42,17.639999,30,9,6,0,0,0,0,2.5,0,1
0,0,1,1,0,0,41,16.809999,24,5.7600002,6,5,0,0,0,0,0,0
1,1.0807725,1,1,0,0,34,11.56,19,3.6099999,6,3,1,0,0,0,0,1
1,.58393312,1,1,0,0,22,4.8400002,7,.49000001,6,3,1,0,.18000001,2.5,0,0
0,0,1,1,0,0,36,12.96,19,3.6099999,6,5,0,0,0,0,0,1
1,.87161517,1,0,1,0,27,7.29,10,1,6,5,1,0,0,2.5,0,0
1,.63800031,1,0,1,0,24,5.7600002,7,.49000001,6,5,1,0,0,2.5,0,0
1,.83387482,1,0,0,1,28,7.8400002,17,2.8900001,5,0,0,0,0,2.5,0,1
1,1.4946527,1,1,0,0,27,7.29,8,.63999999,6,7,0,0,.17,0,0,0
1,.42978242,1,0,1,0,48,23.040001,36,12.96,6,0,0,0,0,.30000001,0,0
0,0,1,0,1,0,15,2.25,2,.039999999,6,1,0,0,0,.30000001,0,0
0,0,1,1,0,0,64,40.959999,53,28.09,5,0,0,0,0,.16,.80000001,0
1,.46615005,1,1,0,0,18,3.24,6,.36000001,6,0,0,0,0,.16,.80000001,0
0,0,1,1,0,0,17,2.8900001,2,.039999999,6,3,0,0,0,.16,.80000001,0
0,0,1,1,0,0,56,31.360001,50,25,0,0,0,0,0,.16,1,0
0,0,1,1,0,0,58,33.639999,48,23.040001,4,0,0,0,0,.16,.80000001,0
0,0,1,1,0,0,27,7.29,12,1.4400001,6,3,0,0,0,.16,.80000001,0
0,0,1,1,0,0,24,5.7600002,12,1.4400001,6,0,0,0,0,.16,.80000001,0
1,-.3811478,1,1,0,0,31,9.6099997,23,5.29,2,0,0,0,0,.16,.80000001,0
0,0,1,1,0,0,48,23.040001,36,12.96,6,0,0,0,0,.16,.079999998,0
0,0,1,1,0,0,22,4.8400002,7,.49000001,6,3,1,0,0,.16,.079999998,0
0,0,1,1,0,0,21,4.4099998,6,.36000001,6,3,1,0,0,.16,.079999998,0
0,0,1,1,0,0,54,29.16,48,23.040001,0,0,0,0,0,.16,1,0
1,.60358012,1,1,0,0,21,4.4099998,4,.16,6,5,0,0,.059999999,.30000001,.69999999,0
0,0,1,1,0,0,30,9,13,1.6900001,6,5,0,0,0,0,0,1
0,0,1,1,0,0,21,4.4099998,6,.36000001,6,3,0,0,0,0,0,1
0,0,1,1,0,0,28,7.8400002,13,1.6900001,6,3,0,0,0,0,0,1
1,1.2828414,1,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,.02,0,0,0
1,2.0110495,1,1,0,0,30,9,13,1.6900001,6,5,0,0,0,0,0,1
1,.9009428,1,1,0,0,29,8.4099998,17,2.8900001,6,0,0,0,0,0,0,1
1,1.1263958,1,1,0,0,30,9,13,1.6900001,6,5,0,0,0,0,0,1
1,1.1172316,1,1,0,0,36,12.96,24,5.7600002,6,0,0,0,0,0,.2,0
1,.45567876,1,1,0,0,45,20.25,33,10.89,6,0,0,0,0,0,1,0
0,0,1,1,0,0,21,4.4099998,1,.0099999998,6,8,0,0,0,0,1,0
0,0,1,1,0,0,19,3.6099999,2,.039999999,6,5,0,0,0,0,1,0
0,0,1,1,0,0,20,4,3,.090000004,6,5,0,0,0,0,1,0
1,.95755762,1,1,0,0,29,8.4099998,10,1,6,7,0,0,0,0,0,1
1,.80707663,1,1,0,0,24,5.7600002,12,1.4400001,6,0,0,0,0,0,0,1
1,.33261865,1,0,0,1,31,9.6099997,23,5.29,2,0,0,0,0,0,0,0
0,0,1,0,0,1,64,40.959999,58,33.639999,0,0,0,0,0,0,0,0
1,-.29153565,1,0,0,1,20,4,8,.63999999,6,0,0,0,0,0,0,0
0,0,1,0,0,1,42,17.639999,33,10.89,3,0,0,0,0,0,0,0
0,0,1,0,0,1,19,3.6099999,4,.16,6,3,0,0,0,0,0,0
1,-.3605285,1,0,0,1,18,3.24,7,.49000001,5,0,0,0,0,0,0,1
1,.60901278,1,0,0,1,39,15.21,24,5.7600002,6,3,0,0,0,0,0,0
0,0,1,0,0,1,63,39.689999,55,30.25,2,0,0,0,0,.25,0,0
1,.68929362,1,0,0,1,24,5.7600002,5,.25,6,7,1,0,0,.25,0,0
0,0,1,0,0,1,49,24.01,37,13.69,6,0,0,0,0,.25,0,1
0,0,1,0,0,1,16,2.5599999,1,.0099999998,6,3,1,0,.096000001,0,0,0
0,0,1,0,0,1,26,6.7600002,4,.16,6,10,0,0,0,.25,0,0
0,0,1,0,0,1,65,42.25,59,34.810001,0,0,0,0,0,0,0,1
1,.028936254,1,0,0,1,24,5.7600002,9,.81,6,3,1,0,0,0,0,1
0,0,1,0,0,1,30,9,18,3.24,6,0,0,0,0,0,0,1
0,0,1,0,0,1,58,33.639999,50,25,2,0,0,0,0,0,0,1
1,.91243714,1,0,0,1,27,7.29,12,1.4400001,6,3,1,0,0,0,0,1
0,0,1,0,0,1,59,34.810001,53,28.09,0,0,0,0,0,0,0,1
1,.64847159,1,0,0,1,28,7.8400002,13,1.6900001,6,3,1,0,0,0,0,1
0,0,1,0,0,1,24,5.7600002,18,3.24,0,0,0,0,0,0,0,1
1,-.15800425,1,0,0,1,19,3.6099999,10,1,3,0,0,0,0,0,0,1
0,0,1,0,0,1,17,2.8900001,2,.039999999,6,3,1,0,0,0,0,1
0,0,1,0,0,1,21,4.4099998,6,.36000001,6,3,0,0,0,0,0,1
1,1.2646577,1,0,1,0,38,14.44,24,5.7600002,6,2,0,0,0,0,0,1
0,0,1,0,0,1,19,3.6099999,2,.039999999,6,5,0,0,0,.25,0,0
0,0,1,0,0,1,15,2.25,0,0,6,3,0,0,0,.25,0,0
1,1.6246023,1,0,0,1,47,22.09,30,9,6,5,0,0,0,.25,0,0
0,0,1,0,0,1,33,10.89,18,3.24,6,3,1,1,.0027000001,1,0,0
0,0,1,0,1,0,19,3.6099999,2,.039999999,6,5,1,1,0,0,0,1
0,0,1,0,1,0,17,2.8900001,2,.039999999,6,3,0,1,0,0,0,1
0,0,1,0,1,0,47,22.09,35,12.25,6,0,0,1,0,0,0,0
0,0,1,0,1,0,23,5.29,9,.81,6,2,0,1,0,0,0,0
1,.40161154,1,0,0,1,64,40.959999,56,31.360001,2,0,0,1,0,0,0,1
1,1.2405069,1,0,0,1,42,17.639999,27,7.29,6,3,1,1,0,0,0,1
1,.64847159,1,0,0,1,45,20.25,35,12.25,4,0,0,0,0,.12,.1,0
0,0,1,0,0,1,18,3.24,6,.36000001,6,0,0,0,0,.12,0,1
1,.80707663,1,0,0,1,30,9,24,5.7600002,0,0,0,0,0,.12,0,1
1,.40161154,1,0,0,1,29,8.4099998,23,5.29,0,0,0,0,0,.12,0,1
0,0,1,0,0,1,23,5.29,17,2.8900001,0,0,0,0,0,.12,0,1
0,0,1,0,0,1,60,36,52,27.040001,2,0,0,0,0,.12,0,0
1,-.15800425,1,0,0,1,15,2.25,9,.81,0,0,0,0,0,.12,0,0
1,.30630136,1,0,0,1,53,28.09,38,14.44,6,3,1,0,.12,0,0,0
1,.21928999,1,0,0,1,30,9,20,4,4,0,0,0,0,0,0,0
1,.15029711,1,0,0,1,47,22.09,39,15.21,2,0,0,0,0,.12,0,0
1,1.2770803,1,0,0,1,28,7.8400002,20,4,2,0,0,0,0,0,0,0
